Polarization of Light 'Brewsters' Data File Wed, Nov 19, 2025 7:34 PM
Sensor Position (Degrees)	Light Intensity (Volts)
101.90000	0.00045
101.88333	0.00029
101.86667	0.00013
101.86667	-0.00052
101.85000	-0.00148
101.83333	0.00174
101.83333	-0.00116
101.81667	0.00029
101.81667	-0.00019
101.81667	0.00126
101.81667	0.00126
101.81667	-0.00325
101.81667	-0.00358
101.81667	0.15238
101.81667	0.00077
101.81667	0.05603
101.81667	-0.00035
101.81667	0.00287
101.81667	-0.00245
101.81667	0.14352
101.81667	-0.00003
101.80000	0.05007
101.80000	-0.00245
101.80000	0.00577
101.76667	-0.00180
101.73333	0.00061
101.70000	-0.00325
101.68333	0.01705
101.66667	-0.00342
101.65000	0.00190
101.65000	-0.00068
101.63333	0.00174
101.63333	0.08826
101.61667	-0.00180
101.60000	0.15641
101.60000	0.00061
101.58333	0.05313
101.58333	-0.00148
101.58333	0.14320
101.58333	-0.00003
101.58333	0.05426
101.56667	-0.00261
101.56667	0.00448
101.56667	-0.00148
101.56667	-0.00229
101.56667	0.70483
101.56667	0.00206
101.56667	0.98501
101.55000	-0.00019
101.55000	-0.00132
101.55000	0.00657
101.55000	-0.00035
101.55000	0.00222
101.55000	-0.00003
101.53333	0.01060
101.53333	-0.00197
101.53333	0.00206
101.53333	-0.00583
101.53333	-0.00003
101.53333	-0.00003
101.53333	0.01672
101.55000	-0.00213
101.55000	-0.00084
101.55000	-0.00180
101.56667	0.12644
101.56667	-0.00164
101.56667	-0.00100
101.56667	-0.00084
101.58333	0.00577
101.58333	-0.00197
101.58333	-0.00454
101.60000	-0.00019
101.60000	-0.00132
101.60000	-0.00229
101.61667	0.00110
101.61667	-0.00229
101.61667	-0.00422
101.61667	0.00013
101.61667	0.00029
101.61667	-0.00148
101.61667	-0.00084
101.60000	0.00126
101.60000	-0.00422
101.60000	0.00351
101.60000	-0.00422
101.60000	0.00126
101.60000	-0.00261
101.60000	0.01592
101.60000	-0.00293
101.60000	-0.00390
101.60000	-0.00503
101.60000	0.00013
101.60000	0.07118
101.60000	-0.00261
101.60000	0.00158
101.60000	-0.00180
101.60000	-0.00213
101.60000	0.06635
101.60000	-0.00342
101.60000	0.00545
101.60000	-0.00309
101.60000	-0.00116
101.60000	-0.00229
101.60000	0.00561
101.60000	-0.00406
101.60000	0.00222
101.63333	-0.00197
101.66667	0.13659
101.68333	-0.00148
101.70000	-0.00068
101.71667	-0.00068
101.78333	-0.00019
101.83333	-0.00132
101.90000	0.00255
101.95000	0.00029
101.96667	0.00383
102.00000	0.00110
102.06667	-0.00003
102.13333	0.00335
102.23333	0.00448
102.33333	-0.00213
102.45000	0.00287
102.55000	0.00126
102.68333	0.00255
102.76667	-0.00100
102.85000	0.00045
102.91667	-0.00148
102.95000	-0.00052
103.00000	-0.00019
103.06667	0.00110
103.15000	0.00190
103.21667	0.00077
103.26667	-0.00052
103.31667	0.00077
103.48333	0.00351
103.60000	0.00255
103.68333	0.00271
103.70000	0.00351
103.70000	0.00416
103.70000	0.00206
103.70000	0.00512
103.68333	0.00238
103.68333	0.00383
103.68333	-0.00422
103.68333	0.00222
103.68333	0.00045
103.68333	0.00319
103.68333	0.01173
103.70000	-0.00035
103.70000	0.00367
103.73333	0.00126
103.80000	-0.00068
103.83333	0.00206
103.85000	0.00158
103.90000	-0.00180
104.00000	-0.00213
104.13333	0.00093
104.23333	0.00142
104.33333	-0.00180
104.43333	0.00271
104.51667	0.00045
104.61667	0.00061
104.70000	0.00206
104.80000	-0.00164
104.83333	0.00238
104.86667	0.00126
104.88333	-0.00068
104.91667	-0.00052
104.91667	0.00126
104.91667	-0.00164
104.93333	0.00319
104.93333	-0.00084
104.93333	0.00303
104.95000	0.00271
104.95000	0.00061
104.96667	-0.00003
104.98333	-0.00052
105.01667	0.00029
105.03333	0.00287
105.05000	0.00271
105.08333	0.00206
105.11667	0.00255
105.13333	0.00093
105.15000	0.00126
105.16667	-0.00213
105.20000	0.00045
105.25000	0.00255
105.31667	0.00190
105.38333	0.00271
105.43333	0.00142
105.46667	-0.00035
105.50000	0.00271
105.53333	-0.00148
105.60000	0.00287
105.66667	0.00432
105.71667	-0.00019
105.76667	0.00142
105.81667	0.00383
105.90000	0.00416
105.98333	0.00222
106.15000	0.00351
106.21667	0.00545
106.26667	0.00142
106.31667	0.00045
106.36667	0.00255
106.41667	-0.00100
106.43333	0.00319
106.43333	-0.00116
106.46667	0.00013
106.58333	0.00545
106.66667	0.00206
106.75000	-0.00003
106.80000	-0.00084
106.80000	0.00190
106.80000	0.00045
106.81667	0.00029
106.86667	0.00174
106.93333	-0.00003
107.01667	0.00110
107.05000	0.00158
107.06667	0.00367
107.06667	0.00238
107.06667	0.00335
107.06667	-0.00052
107.06667	-0.00035
107.06667	0.00061
107.06667	0.00158
107.06667	-0.00068
107.06667	0.00335
107.06667	0.00287
107.06667	-0.00116
107.06667	0.00351
107.06667	-0.00245
107.06667	0.00432
107.06667	0.00416
107.06667	-0.00003
107.06667	0.00206
107.06667	0.00045
107.06667	0.00174
107.08333	0.00383
107.08333	0.00303
107.08333	0.00126
107.10000	0.00061
107.11667	0.00448
107.13333	0.00528
107.16667	-0.00197
107.21667	0.00013
107.28333	0.00077
107.36667	0.00093
107.50000	0.00319
107.60000	0.00126
107.70000	0.00432
107.81667	-0.00019
107.91667	0.00609
108.03333	0.00110
108.18333	-0.00116
108.35000	-0.00132
108.55000	-0.00132
108.70000	-0.00438
108.86667	0.06554
109.05000	-0.00438
109.20000	0.00255
109.36667	-0.00229
109.50000	-0.00148
109.55000	0.06232
109.58333	-0.00100
109.63333	0.00400
109.66667	-0.00100
109.66667	-0.00438
109.66667	0.06522
109.66667	-0.00261
109.66667	0.00432
109.66667	0.00706
109.65000	0.00029
109.65000	0.00061
109.65000	-0.00068
109.65000	-0.00068
109.65000	0.00738
109.65000	0.00577
109.65000	0.00641
109.65000	0.00400
109.65000	0.00287
109.65000	0.00013
109.65000	0.00077
109.65000	0.00029
109.65000	0.00255
109.65000	0.00480
109.65000	0.00045
109.65000	0.00528
109.65000	0.00271
109.65000	0.00432
109.65000	0.00222
109.65000	0.00093
109.65000	0.00512
109.65000	0.00303
109.65000	0.00335
109.65000	0.00448
109.65000	0.00545
109.65000	0.00287
109.65000	-0.00213
109.65000	-0.00374
109.66667	0.00351
109.66667	0.00367
109.66667	0.00271
109.66667	0.00255
109.68333	0.00480
109.70000	0.00545
109.76667	0.00400
109.93333	0.00673
110.05000	0.00528
110.08333	0.00947
110.10000	0.00383
110.10000	-0.00052
110.10000	0.00416
110.08333	0.00577
110.08333	0.00722
110.08333	0.00174
110.06667	0.00335
110.05000	0.00496
110.05000	-0.00245
110.03333	0.00754
110.03333	0.00190
110.01667	0.00222
110.00000	0.00319
109.98333	0.00464
109.96667	0.00931
109.95000	0.00641
109.90000	0.00818
109.85000	0.00561
109.80000	0.00303
109.76667	0.01189
109.71667	0.00947
109.66667	0.00545
109.61667	0.01012
109.56667	0.00786
109.50000	0.00770
109.46667	0.00335
109.41667	0.00110
109.36667	0.00432
109.28333	0.00174
109.18333	0.00577
109.05000	0.00432
108.95000	-0.00019
108.85000	0.00383
108.78333	0.00383
108.73333	0.00110
108.68333	0.00416
108.66667	-0.00213
108.63333	0.00061
108.61667	0.00303
108.58333	0.00061
108.56667	0.00770
108.55000	0.01237
108.53333	0.01270
108.50000	0.00786
108.45000	0.00883
108.38333	0.00786
108.31667	0.00738
108.25000	0.01479
108.18333	0.00947
108.10000	0.00577
107.98333	0.00158
107.81667	0.00400
107.70000	0.00400
107.58333	0.00512
107.48333	0.00093
107.36667	0.00271
107.23333	0.00480
107.13333	0.00255
107.01667	0.00303
106.85000	0.00303
106.68333	0.00158
106.51667	-0.00019
106.40000	-0.00035
106.28333	0.00093
106.23333	0.00255
106.21667	0.00158
106.20000	0.00093
106.20000	0.00093
106.20000	0.00255
106.20000	0.00609
106.20000	-0.00035
106.20000	0.00271
106.20000	0.00383
106.20000	-0.00164
106.20000	-0.00052
106.20000	-0.00068
106.20000	0.00061
106.20000	0.00077
106.21667	0.00126
106.21667	0.00383
106.21667	-0.00019
106.21667	-0.00003
106.21667	0.00303
106.21667	-0.00035
106.21667	0.00287
106.21667	0.00126
106.23333	-0.00293
106.23333	-0.00052
106.25000	0.00093
106.25000	0.00190
106.25000	0.00061
106.26667	0.00464
106.26667	0.00351
106.26667	0.00335
106.26667	-0.00148
106.26667	0.00271
106.26667	0.00802
106.28333	0.00142
106.28333	0.00158
106.28333	0.00400
106.26667	0.00319
106.26667	0.00222
106.26667	0.00512
106.26667	0.00077
106.26667	-0.00164
106.26667	-0.00229
106.26667	0.00190
106.25000	0.00255
106.23333	0.00222
106.21667	0.00238
106.13333	0.00142
106.00000	0.00142
105.81667	-0.00019
105.70000	0.00045
105.65000	-0.00019
105.61667	0.00464
105.55000	0.00319
105.50000	0.00174
105.46667	0.00238
105.41667	-0.00197
105.35000	0.00238
105.25000	-0.00116
105.15000	0.00110
105.10000	-0.00132
105.06667	-0.00003
105.03333	0.00142
105.01667	0.00013
105.00000	-0.00197
104.98333	0.00255
104.96667	0.00174
104.91667	0.00045
104.86667	0.00222
104.81667	0.00271
104.76667	-0.00052
104.70000	-0.00068
104.63333	0.00174
104.56667	0.00077
104.50000	0.00271
104.43333	0.00061
104.33333	-0.00035
104.23333	0.00222
104.16667	0.00093
104.13333	-0.00180
104.08333	0.00142
104.05000	-0.00003
103.96667	-0.00116
103.86667	-0.00116
103.83333	-0.00245
103.81667	-0.00132
103.78333	-0.00019
103.75000	0.00029
103.70000	-0.00164
103.60000	0.00061
103.50000	0.00093
103.41667	0.00093
103.36667	-0.00229
103.30000	0.00045
103.23333	0.00158
103.18333	0.00013
103.13333	0.00077
103.08333	-0.00052
103.01667	-0.00245
102.93333	-0.00229
102.85000	0.00029
102.76667	-0.00180
102.68333	-0.00003
102.63333	-0.00342
102.58333	-0.00293
102.53333	-0.00148
102.48333	-0.00132
102.41667	-0.00003
102.35000	-0.00374
102.33333	-0.00068
102.31667	-0.00084
102.30000	-0.00084
102.30000	-0.00132
102.30000	0.00271
102.30000	-0.00084
102.30000	0.00206
102.28333	0.00045
102.28333	0.00174
102.28333	0.00174
102.28333	-0.00277
102.28333	0.00271
102.30000	0.00061
102.30000	-0.00438
102.30000	-0.00132
102.30000	-0.00164
102.30000	0.00061
102.30000	0.00126
102.30000	-0.00342
102.30000	-0.00035
102.30000	0.00238
102.30000	0.00093
102.30000	-0.00229
102.30000	0.00174
102.30000	0.00110
102.30000	0.00222
102.30000	0.00222
102.30000	0.00013
102.30000	0.00029
102.30000	-0.00132
102.30000	-0.00148
102.30000	0.00013
102.30000	-0.00197
102.30000	0.00335
102.30000	0.00174
102.30000	-0.00100
102.30000	-0.00068
102.30000	-0.00213
102.30000	0.00158
102.30000	0.00287
102.30000	0.00174
102.30000	0.00190
102.30000	0.00351
102.30000	0.00158
102.30000	0.00045
102.30000	0.00255
102.30000	-0.00100
102.30000	-0.00019
102.30000	-0.00261
102.30000	-0.00245
102.30000	0.00077
102.30000	-0.00164
102.30000	-0.00164
102.30000	0.00158
102.30000	0.00238
102.30000	0.00077
102.30000	0.00174
102.30000	0.00303
102.30000	0.00029
102.30000	0.00222
102.30000	0.00142
102.30000	-0.00148
102.30000	0.00287
102.30000	-0.00019
102.30000	0.00190
102.30000	0.00287
102.30000	-0.00229
102.30000	0.00351
102.30000	-0.00019
102.31667	-0.00068
102.31667	0.00351
102.31667	0.00045
102.31667	0.00206
102.31667	0.00190
102.31667	-0.00229
102.31667	0.00287
102.31667	0.00287
102.31667	-0.00374
102.31667	-0.00019
102.31667	-0.00229
102.31667	0.00110
102.30000	0.00077
102.30000	-0.00052
102.30000	0.00093
102.30000	0.00303
102.30000	0.00126
102.30000	-0.00164
102.30000	0.00206
102.30000	-0.00100
102.30000	0.00174
102.30000	0.00158
102.30000	-0.00261
102.30000	0.00013
102.30000	-0.00116
102.30000	-0.00084
102.30000	-0.00052
102.30000	-0.00148
102.30000	-0.00084
102.30000	-0.00003
102.28333	-0.00084
102.28333	0.00126
102.26667	-0.00229
102.25000	-0.00180
102.16667	-0.00245
102.05000	0.00013
101.96667	0.00077
101.91667	-0.00035
101.88333	-0.00068
101.85000	0.00013
101.81667	-0.00261
101.80000	-0.00003
101.76667	0.00061
101.76667	-0.00003
101.73333	0.00045
101.71667	-0.00100
101.68333	-0.00035
101.63333	-0.00213
101.58333	0.00077
101.53333	-0.00148
101.50000	0.00061
101.46667	-0.00213
101.41667	-0.00019
101.31667	0.00255
101.20000	-0.00180
101.08333	0.00045
100.96667	-0.00132
100.86667	-0.00116
100.80000	-0.00019
100.75000	-0.00390
100.70000	-0.00003
100.66667	0.00077
100.63333	0.00126
100.58333	-0.00084
100.55000	0.00110
100.51667	0.00110
100.46667	0.00271
100.45000	-0.00277
100.45000	-0.00084
100.43333	-0.00390
100.43333	0.03686
100.43333	-0.00261
100.43333	0.10759
100.43333	0.00061
100.43333	-0.00068
100.43333	-0.00084
100.43333	-0.00052
100.41667	-0.00277
100.41667	0.10614
100.40000	-0.00052
100.40000	0.04153
100.38333	-0.00487
100.38333	0.22939
100.36667	-0.00245
100.35000	0.53728
100.33333	-0.00100
100.30000	0.17187
100.28333	-0.00487
100.26667	0.05442
100.25000	-0.00180
100.21667	0.53341
100.15000	0.00190
100.08333	0.16736
100.01667	-0.00197
99.93333	-0.00116
99.83333	0.00496
99.75000	-0.00277
99.73333	0.02752
99.73333	-0.00406
99.73333	0.09937
99.73333	-0.00293
99.71667	0.24067
99.71667	-0.00164
99.71667	0.52374
99.71667	0.00190
99.71667	0.93796
99.71667	0.00013
99.71667	0.08568
99.71667	0.00077
99.71667	0.07053
99.71667	0.01092
99.71667	-0.00342
99.73333	0.00174
99.73333	-0.00068
99.73333	0.00061
99.73333	0.36553
99.73333	0.00545
99.73333	-0.00148
99.73333	-0.00116
99.73333	-0.00229
99.73333	0.10985
99.73333	-0.00197
99.73333	0.02977
99.75000	-0.00229
99.75000	0.00158
99.75000	-0.00487
99.75000	0.09164
99.75000	-0.00213
99.75000	0.03702
99.75000	-0.00277
99.75000	0.00545
99.75000	-0.00245
99.73333	0.00013
99.73333	-0.00406
99.73333	-0.00084
99.71667	0.04057
99.71667	-0.00180
99.70000	0.48556
99.68333	0.00980
99.63333	-0.00100
99.55000	-0.00052
99.45000	-0.00084
99.36667	-0.00164
99.30000	0.53889
99.26667	0.00061
99.25000	0.16930
99.21667	0.00093
99.20000	0.06296
99.20000	-0.00293
99.18333	0.52487
99.18333	-0.00068
99.16667	0.17091
99.15000	-0.00213
99.13333	0.05523
99.10000	-0.00358
99.06667	0.51472
99.00000	-0.00035
98.95000	0.17042
98.93333	-0.00019
98.93333	0.16672
98.93333	0.01044
98.91667	-0.00084
98.91667	-0.00084
98.90000	-0.00100
98.90000	-0.00406
98.88333	-0.00180
98.88333	0.00126
98.86667	0.00013
98.86667	-0.00197
98.85000	0.00126
98.83333	-0.00084
98.83333	-0.00180
98.81667	-0.00148
98.80000	0.00029
98.76667	-0.00261
98.71667	-0.00164
98.68333	-0.00342
98.65000	-0.00003
98.65000	-0.00197
98.65000	-0.00052
98.63333	0.00045
98.60000	0.00110
98.56667	-0.00197
98.51667	-0.00229
98.46667	-0.00068
98.40000	-0.00197
98.35000	-0.00116
98.31667	-0.00164
98.30000	-0.00035
98.28333	0.00029
98.28333	-0.00084
98.28333	-0.00180
98.28333	-0.00342
98.28333	-0.00197
98.28333	-0.00084
98.28333	-0.00132
98.28333	-0.00003
98.30000	0.00190
98.30000	0.00045
98.30000	-0.00487
98.30000	0.00126
98.31667	-0.00197
98.31667	-0.00180
98.33333	-0.00180
98.33333	0.00013
98.35000	0.00077
98.35000	-0.00148
98.35000	-0.00213
98.33333	-0.00100
98.33333	-0.00277
98.33333	-0.00213
98.33333	-0.00003
98.33333	-0.00148
98.33333	0.00029
98.35000	0.00110
98.35000	-0.00180
98.35000	-0.00019
98.35000	-0.00245
98.35000	0.00126
98.33333	-0.00245
98.33333	-0.00116
98.33333	-0.00019
98.33333	0.00061
98.33333	-0.00003
98.33333	-0.00148
98.33333	0.00093
98.33333	-0.00180
98.33333	-0.00084
98.33333	0.00061
98.33333	-0.00277
98.33333	-0.00100
98.33333	-0.00019
98.33333	-0.00197
98.33333	-0.00084
98.33333	-0.00132
98.33333	-0.00277
98.33333	0.00077
98.33333	-0.00164
98.33333	-0.00374
98.33333	-0.00052
98.33333	-0.00180
98.33333	-0.00197
98.33333	-0.00035
98.33333	0.00045
98.33333	0.00093
98.33333	-0.00277
98.33333	-0.00229
98.33333	-0.00325
98.33333	0.00061
98.33333	-0.00180
98.33333	-0.00309
98.31667	-0.00180
98.31667	-0.00180
98.31667	-0.00213
98.30000	-0.00003
98.25000	0.00013
98.06667	-0.00003
97.86667	-0.00164
97.73333	-0.00019
97.66667	-0.00148
97.58333	0.00190
97.53333	-0.00148
97.46667	0.00093
97.43333	-0.00406
97.41667	0.00077
97.40000	0.00158
97.38333	0.00013
97.38333	0.00238
97.36667	-0.00068
97.35000	-0.00293
97.33333	0.00206
97.31667	-0.00229
97.30000	0.00077
97.30000	0.00061
97.28333	-0.00422
97.28333	0.00045
97.28333	0.00110
97.28333	0.00077
97.26667	0.00045
97.26667	0.00255
97.26667	0.00077
97.26667	0.00190
97.26667	-0.00003
97.26667	-0.00309
97.26667	0.00126
97.26667	-0.00164
97.26667	0.00029
97.26667	-0.00438
97.26667	0.00077
97.26667	0.00061
97.26667	-0.00052
97.26667	-0.00100
97.26667	-0.00084
97.26667	-0.00261
97.26667	0.00206
97.26667	0.00238
97.26667	-0.00084
97.26667	0.00142
97.26667	0.00093
97.26667	-0.00164
97.26667	-0.00116
97.28333	0.00029
97.28333	0.00093
97.28333	-0.00035
97.28333	0.00190
97.28333	0.00174
97.28333	0.00126
97.28333	0.00174
97.28333	0.00255
97.28333	-0.00229
97.28333	-0.00068
97.28333	-0.00019
97.28333	-0.00229
97.26667	-0.00003
97.26667	0.00093
97.26667	0.00303
97.26667	0.00029
97.25000	0.00222
97.20000	0.00142
97.11667	-0.00229
97.03333	0.00013
96.95000	0.00158
96.88333	0.00093
96.85000	-0.00052
96.80000	-0.00132
96.75000	-0.00100
96.71667	0.00319
96.68333	0.00303
96.68333	0.00142
96.66667	0.00093
96.66667	-0.00100
96.66667	-0.00116
96.65000	0.00045
96.65000	0.00126
96.63333	-0.00052
96.63333	0.00190
96.63333	-0.00003
96.63333	0.00077
96.63333	-0.00003
96.63333	-0.00068
96.63333	-0.00148
96.63333	-0.00197
96.63333	0.00255
96.63333	-0.00229
96.63333	0.00013
96.63333	0.00013
96.63333	0.00190
96.63333	-0.00035
96.61667	-0.00035
96.61667	0.00222
96.60000	-0.00084
96.58333	0.00174
96.55000	0.00206
96.50000	0.00110
96.41667	0.00319
96.36667	0.00142
96.31667	0.00061
96.26667	0.00174
96.21667	0.00158
96.15000	-0.00132
96.10000	-0.00068
96.03333	-0.00277
95.98333	0.00110
95.91667	0.00335
95.85000	0.00238
95.80000	-0.00229
95.75000	0.00093
95.70000	0.00142
95.66667	0.00126
95.63333	0.00271
95.61667	-0.00068
95.58333	0.00093
95.56667	0.00416
95.51667	0.00061
95.43333	0.00158
95.38333	0.00351
95.38333	-0.00035
95.36667	-0.00003
95.36667	0.00190
95.36667	-0.00100
95.36667	0.00222
95.38333	-0.00132
95.38333	0.00222
95.38333	0.00077
95.38333	0.00190
95.38333	0.00303
95.38333	0.00238
95.38333	0.00351
95.38333	0.00045
95.38333	0.00383
95.38333	0.00142
95.38333	-0.00100
95.38333	0.00335
95.38333	0.00287
95.36667	-0.00035
95.35000	0.00061
95.25000	0.00126
95.13333	0.00351
95.01667	0.00077
94.95000	0.00029
94.88333	-0.00342
94.85000	0.00303
94.80000	0.00335
94.76667	0.00093
94.73333	0.00222
94.70000	0.00061
94.65000	0.00077
94.58333	-0.00213
94.53333	0.00093
94.46667	0.00319
94.43333	-0.00132
94.40000	0.00126
94.38333	0.00335
94.35000	-0.00197
94.31667	0.00158
94.30000	-0.00052
94.30000	0.00190
94.30000	0.00045
94.30000	0.00335
94.30000	0.00335
94.30000	-0.00213
94.30000	0.00029
94.30000	0.00400
94.31667	0.00061
94.31667	-0.00003
94.33333	0.00061
94.33333	0.00335
94.33333	-0.00277
94.33333	0.00013
94.33333	0.00238
94.33333	-0.00084
94.33333	0.00045
94.33333	-0.00003
94.35000	0.00126
94.35000	0.00077
94.35000	0.00142
94.35000	-0.00019
94.35000	-0.00003
94.35000	0.00416
94.35000	0.00222
94.35000	0.00190
94.35000	0.00126
94.35000	-0.00245
94.35000	0.00029
94.35000	-0.00052
94.35000	0.00029
94.35000	0.00416
94.35000	0.00061
94.35000	0.00383
94.35000	0.00319
94.35000	0.00238
94.35000	-0.00325
94.35000	0.00158
94.35000	-0.00084
94.35000	-0.00003
94.35000	0.00142
94.35000	0.00303
94.35000	0.00013
94.35000	-0.00148
94.35000	0.00367
94.35000	0.00158
94.35000	-0.00068
94.35000	0.00222
94.35000	0.00528
94.35000	-0.00213
94.35000	0.00255
94.35000	0.00367
94.35000	-0.00197
94.35000	0.00158
94.35000	-0.00229
94.35000	-0.00019
94.35000	0.00158
94.35000	0.00206
94.35000	0.00126
94.35000	0.00061
94.35000	0.00255
94.35000	0.00045
94.35000	0.00271
94.35000	0.00222
94.35000	-0.00003
94.35000	0.00351
94.35000	0.00142
94.35000	-0.00003
94.35000	0.00190
94.35000	0.00480
94.35000	0.00238
94.35000	-0.00503
94.35000	0.00190
94.35000	0.00351
94.33333	-0.00019
94.31667	0.00126
94.21667	0.00029
94.01667	0.00013
93.85000	0.00045
93.78333	0.00158
93.73333	0.00287
93.68333	0.00480
93.65000	0.00174
93.61667	-0.00068
93.60000	0.00126
93.60000	0.00625
93.58333	-0.00019
93.58333	0.00206
93.56667	0.00142
93.56667	0.00142
93.56667	0.00367
93.56667	0.00045
93.56667	0.00126
93.56667	0.00093
93.55000	-0.00019
93.53333	-0.00116
93.50000	0.00126
93.46667	0.00110
93.45000	0.00383
93.43333	0.00093
93.41667	0.00158
93.38333	-0.00003
93.36667	-0.00068
93.28333	-0.00116
93.08333	0.00126
92.88333	0.00045
92.85000	0.00335
92.83333	0.00432
92.83333	-0.00019
92.83333	0.00464
92.83333	0.00303
92.83333	-0.00003
92.83333	0.00222
92.83333	0.00142
92.83333	0.00271
92.83333	0.00367
92.83333	0.00142
92.83333	0.00448
92.83333	-0.00100
92.83333	-0.00052
92.83333	0.00287
92.83333	0.00335
92.83333	0.00190
92.83333	-0.00052
92.83333	0.00271
92.83333	0.00238
92.83333	0.00061
92.83333	0.00029
92.85000	0.00287
92.85000	0.00174
92.85000	0.00110
92.85000	-0.00164
92.85000	0.00222
92.85000	0.00271
92.85000	0.00045
92.85000	-0.00068
92.85000	0.00383
92.85000	-0.00229
92.85000	0.00045
92.85000	0.00367
92.85000	0.00432
92.85000	0.00174
92.83333	0.00126
92.83333	-0.00035
92.83333	0.00351
92.81667	0.00174
92.78333	0.00110
92.68333	0.00174
92.56667	0.00142
92.51667	0.00303
92.45000	0.00061
92.38333	0.00255
92.31667	0.00496
92.26667	0.00206
92.21667	0.00174
92.13333	0.00512
92.08333	0.00142
92.03333	0.00367
92.01667	0.00383
91.98333	0.00093
91.90000	-0.00180
91.78333	-0.00277
91.70000	-0.00180
91.60000	0.00319
91.53333	-0.00019
91.50000	0.00400
91.45000	0.00190
91.40000	0.00126
91.35000	-0.00213
91.30000	0.00077
91.25000	-0.00309
91.15000	0.00013
91.10000	-0.00197
91.06667	0.00093
91.03333	0.00448
91.00000	-0.00148
90.98333	-0.00019
90.95000	-0.00132
90.95000	-0.00035
90.95000	-0.00003
90.95000	0.00029
90.95000	0.00303
90.95000	0.00383
90.93333	-0.00180
90.91667	0.00271
90.90000	0.00158
90.88333	0.00110
90.86667	-0.00132
90.80000	0.00158
90.75000	0.00110
90.66667	0.00029
90.60000	0.00110
90.58333	-0.00052
90.55000	0.00303
90.51667	-0.00164
90.48333	0.00206
90.41667	0.00464
90.31667	0.00818
90.21667	0.00287
90.13333	0.00915
90.10000	0.00367
90.08333	0.00367
90.06667	0.00577
90.05000	0.00931
90.05000	0.00577
90.05000	0.00271
90.05000	0.01076
90.05000	0.00980
90.05000	0.00448
90.05000	0.00464
90.05000	0.00464
90.05000	0.01060
90.05000	0.00980
90.05000	0.00754
90.03333	0.00303
90.03333	0.00545
90.03333	0.01012
90.01667	0.00722
90.01667	0.00480
89.98333	0.00963
89.98333	0.00673
89.96667	0.00722
89.96667	0.01334
89.96667	0.01092
89.96667	0.01253
89.95000	0.01028
89.95000	0.00786
89.93333	0.01108
89.93333	0.00786
89.90000	0.00432
89.83333	0.00722
89.75000	0.00528
89.65000	0.00754
89.56667	0.01125
89.48333	0.00641
89.41667	0.00899
89.36667	0.00851
89.33333	0.01060
89.30000	0.01769
89.26667	0.01157
89.25000	0.01108
89.23333	0.01560
89.20000	0.01479
89.18333	0.01092
89.15000	0.00673
89.13333	0.01302
89.10000	0.01221
89.08333	0.01270
89.05000	0.00996
89.00000	0.01624
88.93333	0.01382
88.88333	0.01801
88.85000	0.01012
88.81667	0.01495
88.78333	0.01495
88.76667	0.01205
88.75000	0.00931
88.73333	0.01527
88.71667	0.00545
88.68333	0.01415
88.66667	0.01382
88.66667	0.01576
88.66667	0.01237
88.66667	0.00899
88.66667	0.01624
88.66667	0.01366
88.66667	0.01318
88.66667	0.01447
88.66667	0.01495
88.68333	0.00899
88.68333	0.01705
88.68333	0.00947
88.68333	0.01527
88.68333	0.01479
88.68333	0.01495
88.68333	0.01705
88.68333	0.00931
88.68333	0.01060
88.68333	0.00980
88.68333	0.00577
88.68333	0.01221
88.68333	0.01108
88.68333	0.00126
88.68333	0.00287
88.68333	-0.00197
88.68333	0.00174
88.68333	0.00174
88.68333	0.00238
88.68333	-0.00148
88.70000	0.00383
88.70000	0.01415
88.70000	0.01543
88.70000	0.01672
88.70000	0.01302
88.70000	0.01221
88.70000	0.01705
88.70000	0.00561
88.70000	0.01237
88.70000	0.01543
88.70000	0.01560
88.70000	0.01495
88.68333	0.01576
88.68333	0.01382
88.68333	0.02059
88.68333	0.01866
88.68333	0.01769
88.68333	0.01028
88.68333	0.01705
88.68333	0.00883
88.68333	0.01527
88.68333	0.00013
88.68333	-0.00068
88.68333	0.00077
88.68333	-0.00052
88.68333	0.00400
88.68333	-0.00293
88.68333	0.00464
88.68333	0.00126
88.68333	0.00786
88.68333	0.00464
88.68333	0.00335
88.68333	0.00464
88.68333	0.00238
88.68333	0.00690
88.68333	0.00641
88.68333	0.00206
88.66667	0.01366
88.66667	0.01543
88.66667	0.01221
88.66667	0.01866
88.66667	0.01527
88.66667	0.01898
88.66667	0.01253
88.66667	0.01173
88.66667	0.00835
88.66667	0.00851
88.66667	0.00738
88.66667	0.01398
88.66667	0.01511
88.66667	0.01141
88.66667	0.01382
88.66667	0.01543
88.66667	0.01302
88.66667	0.01060
88.65000	0.01382
88.65000	0.01447
88.65000	0.01447
88.65000	0.02204
88.63333	0.01914
88.50000	0.01672
88.23333	0.02043
87.98333	0.02413
87.85000	0.01850
87.76667	0.02494
87.75000	0.02558
87.73333	0.01705
87.70000	0.02639
87.66667	0.02172
87.61667	0.02462
87.53333	0.02462
87.46667	0.03122
87.38333	0.02768
87.31667	0.02494
87.25000	0.02365
87.18333	0.02365
87.13333	0.02575
87.10000	0.02446
87.08333	0.02752
87.06667	0.02961
87.05000	0.02929
87.01667	0.01995
86.96667	0.02945
86.93333	0.02816
86.88333	0.02575
86.85000	0.03428
86.80000	0.02381
86.76667	0.03332
86.73333	0.02671
86.68333	0.02977
86.58333	0.02397
