Polarization of Light 'Brewsters' Data File Wed, Nov 19, 2025 7:47 PM
Sensor Position (Degrees)	Light Intensity (Volts)
129.01667	0.73190
128.98333	0.73528
128.95000	0.73802
128.90000	0.73415
128.85000	0.73190
128.83333	0.72916
128.80000	0.72529
128.76667	0.71901
128.71667	0.71337
128.66667	0.69919
128.61667	0.70644
128.60000	0.69871
128.58333	0.70644
128.58333	0.70644
128.55000	0.69774
128.48333	0.68518
128.40000	0.65827
128.30000	0.58883
128.23333	0.52036
128.18333	0.48105
128.16667	0.46075
128.15000	0.45076
128.15000	0.46252
128.13333	0.46961
128.11667	0.46494
128.10000	0.49732
128.10000	0.61461
128.10000	0.67245
128.08333	0.69517
128.08333	0.69275
128.06667	0.69452
128.06667	0.69710
128.06667	0.70983
128.06667	0.72449
128.06667	0.73480
128.06667	0.73770
128.06667	0.73625
128.05000	0.73544
128.05000	0.73722
128.03333	0.73673
128.01667	0.73850
128.01667	0.72900
128.01667	0.54114
128.00000	0.54308
127.95000	0.61928
127.85000	0.67825
127.76667	0.72594
127.70000	0.73415
127.65000	0.73432
127.61667	0.73464
127.60000	0.74237
127.58333	0.74205
127.56667	0.74060
127.56667	0.74285
127.53333	0.73544
127.51667	0.72997
127.50000	0.72578
127.48333	0.71772
127.46667	0.71885
127.46667	0.71450
127.45000	0.72239
127.45000	0.72191
127.43333	0.71949
127.40000	0.71224
127.36667	0.71305
127.30000	0.70515
127.21667	0.68260
127.15000	0.66810
127.13333	0.68840
127.10000	0.68469
127.06667	0.68437
127.05000	0.69758
127.03333	0.69355
127.00000	0.69178
126.96667	0.69726
126.91667	0.69645
126.85000	0.68131
126.76667	0.66617
126.71667	0.68872
126.65000	0.70999
126.60000	0.72545
126.51667	0.71869
126.45000	0.70838
126.36667	0.69662
126.31667	0.68179
126.28333	0.68727
126.23333	0.70354
126.20000	0.72352
126.16667	0.73995
126.15000	0.74495
126.11667	0.73480
126.05000	0.71192
126.00000	0.68002
125.95000	0.66600
125.88333	0.63813
125.80000	0.61896
125.71667	0.58931
125.60000	0.59109
125.51667	0.59286
125.46667	0.59528
125.38333	0.59753
125.33333	0.58384
125.26667	0.59399
125.21667	0.58690
125.16667	0.57175
125.10000	0.59173
125.06667	0.61606
125.03333	0.66923
125.03333	0.72223
125.01667	0.74543
125.01667	0.74575
125.01667	0.75043
125.01667	0.74753
125.01667	0.75268
125.00000	0.75236
125.00000	0.75284
124.96667	0.74946
124.93333	0.75252
124.90000	0.74865
124.88333	0.75494
124.85000	0.75639
124.81667	0.74785
124.78333	0.75639
124.73333	0.75816
124.65000	0.75478
124.56667	0.75075
124.53333	0.74882
124.50000	0.74865
124.48333	0.75204
124.46667	0.75558
124.43333	0.75558
124.38333	0.76170
124.33333	0.75542
124.28333	0.75574
124.25000	0.75413
124.18333	0.76219
124.15000	0.76718
124.08333	0.76493
124.03333	0.76863
124.00000	0.76299
123.98333	0.76460
123.96667	0.76090
123.95000	0.76122
123.90000	0.75462
123.83333	0.75752
123.75000	0.76380
123.66667	0.75945
123.58333	0.75574
123.45000	0.73963
123.31667	0.70854
123.16667	0.64909
123.01667	0.59383
122.90000	0.54533
122.85000	0.53873
122.83333	0.57336
122.81667	0.63249
122.83333	0.71547
122.83333	0.76976
122.83333	0.77153
122.83333	0.76718
122.83333	0.76573
122.83333	0.78281
122.85000	0.78684
122.83333	0.79425
122.83333	0.77330
122.83333	0.76670
122.83333	0.77153
122.83333	0.72884
122.83333	0.67712
122.83333	0.61461
122.83333	0.60027
122.83333	0.61590
122.83333	0.65714
122.83333	0.73657
122.85000	0.70000
122.85000	0.68534
122.85000	0.64941
122.85000	0.63555
122.85000	0.63314
122.85000	0.64490
122.85000	0.67648
122.85000	0.69484
122.85000	0.71611
122.85000	0.70822
122.85000	0.71482
122.85000	0.71595
122.85000	0.69935
122.85000	0.65956
122.85000	0.57868
122.85000	0.50248
122.85000	0.49732
122.85000	0.50956
122.85000	0.53631
122.85000	0.52954
122.85000	0.44834
122.85000	0.39131
122.85000	0.30302
122.86667	0.26532
122.86667	0.15319
122.86667	0.10952
122.86667	0.14255
122.86667	0.16462
122.86667	0.16849
122.86667	0.21231
122.86667	0.23922
122.86667	0.32445
122.86667	0.42756
122.86667	0.40726
122.86667	0.27966
122.86667	0.25968
122.86667	0.29545
122.86667	0.43014
122.86667	0.59705
122.86667	0.70354
122.86667	0.74946
122.86667	0.75977
122.86667	0.78587
122.86667	0.78635
122.86667	0.79618
122.86667	0.79199
122.86667	0.78909
122.86667	0.79038
122.85000	0.78780
122.85000	0.78764
122.85000	0.78555
122.85000	0.78732
122.83333	0.78313
122.83333	0.77669
122.83333	0.77733
122.81667	0.77057
122.78333	0.77298
122.51667	0.78184
122.23333	0.79425
122.10000	0.78120
122.05000	0.77508
122.03333	0.78603
122.03333	0.79328
122.03333	0.79199
122.01667	0.77121
122.00000	0.76654
121.93333	0.76702
121.83333	0.78345
121.70000	0.79280
121.56667	0.79441
121.45000	0.76348
121.38333	0.74044
121.35000	0.72320
121.31667	0.72674
121.30000	0.71885
121.28333	0.72288
121.25000	0.71047
121.20000	0.70113
121.16667	0.70693
121.13333	0.71466
121.10000	0.72400
121.08333	0.71385
121.08333	0.71788
121.06667	0.72690
121.06667	0.73689
121.06667	0.74817
121.05000	0.76009
121.05000	0.76622
121.03333	0.77202
121.01667	0.77459
121.00000	0.77814
120.96667	0.76863
120.86667	0.75010
120.76667	0.71369
120.65000	0.66294
120.55000	0.59028
120.48333	0.57256
120.43333	0.55403
120.41667	0.55484
120.40000	0.58013
120.40000	0.62299
120.40000	0.70387
120.38333	0.76106
120.38333	0.78813
120.38333	0.79151
120.38333	0.79215
120.38333	0.78925
120.38333	0.79554
120.38333	0.79763
120.38333	0.78942
120.38333	0.79489
120.36667	0.80118
120.36667	0.79570
120.36667	0.79908
120.36667	0.80069
120.36667	0.79377
120.36667	0.80005
120.36667	0.80424
120.36667	0.80810
120.36667	0.80488
120.36667	0.80714
120.35000	0.80569
120.35000	0.80230
120.35000	0.80279
120.35000	0.80794
120.35000	0.80327
120.33333	0.80859
120.33333	0.80746
120.33333	0.80182
120.33333	0.80150
120.30000	0.79812
120.23333	0.79215
120.15000	0.77218
120.10000	0.75687
120.05000	0.75413
120.01667	0.74479
119.98333	0.73995
119.96667	0.76267
119.93333	0.78555
119.91667	0.78974
119.90000	0.79409
119.88333	0.78845
119.85000	0.78587
119.81667	0.78184
119.75000	0.76573
119.68333	0.74704
119.63333	0.74463
119.58333	0.75349
119.56667	0.78990
119.55000	0.80166
119.53333	0.80827
119.53333	0.80649
119.51667	0.80939
119.51667	0.80150
119.50000	0.80279
119.48333	0.80988
119.46667	0.81149
119.45000	0.81503
119.41667	0.82051
119.36667	0.82051
119.33333	0.82051
119.30000	0.80682
119.30000	0.81165
119.30000	0.81584
119.30000	0.81487
119.30000	0.81616
119.30000	0.81503
119.28333	0.81310
119.28333	0.81761
119.26667	0.82035
119.25000	0.81117
119.20000	0.81487
119.11667	0.81455
119.03333	0.80440
118.98333	0.78780
118.93333	0.78088
118.88333	0.75945
118.85000	0.74350
118.80000	0.73867
118.75000	0.71514
118.70000	0.67100
118.68333	0.69645
118.68333	0.73979
118.66667	0.76912
118.66667	0.79828
118.66667	0.80472
118.65000	0.80843
118.63333	0.80810
118.61667	0.79860
118.55000	0.79328
118.48333	0.76992
118.41667	0.74849
118.35000	0.75961
118.31667	0.78104
118.30000	0.77814
118.30000	0.77524
118.28333	0.77894
118.28333	0.77282
118.25000	0.78507
118.16667	0.79054
118.03333	0.76783
117.98333	0.75284
117.96667	0.76090
117.96667	0.77347
117.96667	0.78893
117.96667	0.78974
117.96667	0.79232
117.96667	0.79296
117.95000	0.79489
117.95000	0.79199
117.95000	0.78942
117.95000	0.77556
117.95000	0.76380
117.95000	0.70918
117.96667	0.48588
117.96667	0.08503
117.98333	0.67422
118.00000	0.75365
118.00000	0.75284
118.00000	0.77459
118.01667	0.77395
118.01667	0.79264
118.01667	0.79908
118.01667	0.82003
118.01667	0.82744
118.01667	0.73254
118.01667	0.55161
118.01667	0.37939
118.01667	0.34475
118.01667	0.57675
118.01667	0.72755
118.01667	0.81262
118.01667	0.84516
118.01667	0.84903
118.01667	0.26596
118.01667	0.16688
118.01667	0.65988
118.01667	0.05716
118.01667	0.22649
118.01667	0.63878
118.01667	0.64135
118.01667	0.63298
118.01667	0.47267
118.03333	0.06747
118.03333	0.03541
118.03333	0.03638
118.03333	0.03654
118.03333	0.03638
118.01667	0.23245
118.01667	0.57578
118.01667	0.18154
118.01667	0.17622
118.01667	0.38696
118.01667	0.61171
118.01667	0.47219
118.00000	0.46671
118.00000	0.50473
117.98333	0.59109
117.98333	0.64522
117.96667	0.77943
117.96667	0.84242
117.96667	0.86031
117.98333	0.85273
117.98333	0.84387
117.96667	0.84709
117.98333	0.82695
117.98333	0.81133
117.98333	0.83308
117.98333	0.83630
117.98333	0.84258
117.98333	0.83936
117.98333	0.81600
117.96667	0.80408
117.96667	0.81149
117.96667	0.76928
117.96667	0.72127
117.96667	0.80553
117.96667	0.83565
117.95000	0.80553
117.96667	0.82760
117.96667	0.82953
117.96667	0.84226
117.96667	0.84742
117.96667	0.84758
117.96667	0.84903
117.96667	0.85273
117.96667	0.84903
117.96667	0.84371
117.95000	0.84838
117.95000	0.84307
117.93333	0.83565
117.90000	0.80923
117.65000	0.75735
117.28333	0.83501
116.96667	0.85386
116.70000	0.75510
116.61667	0.69355
116.56667	0.67309
116.53333	0.67100
116.51667	0.71675
116.50000	0.77588
116.50000	0.85161
116.50000	0.86047
116.46667	0.86127
116.43333	0.85225
116.40000	0.83630
116.31667	0.75204
116.26667	0.65408
116.23333	0.63894
116.21667	0.63862
116.21667	0.77105
116.21667	0.85386
116.21667	0.85789
116.20000	0.86079
116.16667	0.85306
116.13333	0.85193
116.10000	0.84822
116.08333	0.85209
116.05000	0.85338
116.03333	0.85370
115.98333	0.85724
115.86667	0.86014
115.78333	0.86159
115.75000	0.85837
115.73333	0.85241
115.70000	0.85273
115.65000	0.86304
115.58333	0.86675
115.53333	0.86176
115.48333	0.86159
115.41667	0.86047
115.38333	0.86111
115.35000	0.86417
115.31667	0.86562
115.26667	0.86546
115.23333	0.86079
115.18333	0.86063
115.13333	0.86562
115.03333	0.87078
114.98333	0.87126
114.90000	0.87932
114.85000	0.87287
114.80000	0.87787
114.75000	0.87690
114.70000	0.86530
114.66667	0.85837
114.61667	0.82599
114.56667	0.83275
114.51667	0.84854
114.43333	0.86047
114.36667	0.86449
114.31667	0.86933
114.30000	0.86852
114.28333	0.86562
114.26667	0.86772
114.23333	0.86901
114.21667	0.86707
114.18333	0.87255
114.11667	0.87464
114.10000	0.87336
114.06667	0.86369
113.93333	0.84935
113.80000	0.84999
113.70000	0.85934
113.63333	0.85982
113.58333	0.85628
113.55000	0.85837
113.51667	0.85869
113.46667	0.85096
113.40000	0.84548
113.35000	0.81777
113.31667	0.78426
113.28333	0.75155
113.25000	0.72964
113.21667	0.75800
113.18333	0.83823
113.13333	0.85354
113.10000	0.86852
113.08333	0.86240
113.06667	0.86675
113.05000	0.87029
113.01667	0.87158
112.98333	0.88238
112.93333	0.88544
112.88333	0.89108
112.83333	0.89430
112.80000	0.89124
112.76667	0.87706
112.73333	0.87013
112.68333	0.86240
112.65000	0.86353
112.55000	0.88512
112.40000	0.89301
112.30000	0.89156
112.25000	0.89140
112.21667	0.87303
112.20000	0.85579
112.16667	0.82502
112.13333	0.80633
112.10000	0.80359
112.05000	0.79248
111.96667	0.78184
111.86667	0.76299
111.78333	0.74753
111.70000	0.70999
111.66667	0.70177
111.65000	0.71112
111.63333	0.74753
111.61667	0.79022
111.61667	0.83614
111.61667	0.87883
111.61667	0.88898
111.61667	0.89011
111.61667	0.89688
111.60000	0.90139
111.60000	0.89494
111.58333	0.89591
111.56667	0.90558
111.51667	0.89881
111.50000	0.89688
111.50000	0.89913
111.48333	0.90300
111.46667	0.90606
111.46667	0.91218
111.45000	0.90896
111.41667	0.90993
111.36667	0.91057
111.30000	0.90832
111.26667	0.90171
111.25000	0.90493
111.21667	0.90816
111.20000	0.90671
111.20000	0.90622
111.18333	0.90461
111.18333	0.91073
111.16667	0.88947
111.16667	0.88077
111.18333	0.85757
111.18333	0.83163
111.18333	0.84435
111.18333	0.86304
111.18333	0.87336
111.18333	0.88560
111.18333	0.88850
111.18333	0.89656
111.18333	0.89543
111.18333	0.89591
111.18333	0.91186
111.18333	0.91283
111.18333	0.89656
111.18333	0.78088
111.20000	0.80263
111.20000	0.85048
111.20000	0.83759
111.20000	0.83727
111.20000	0.83227
111.21667	0.86643
111.23333	0.73818
111.21667	0.67954
111.21667	0.60446
111.21667	0.61429
111.21667	0.65054
111.23333	0.73238
111.23333	0.79554
111.23333	0.84887
111.23333	0.90268
111.25000	0.92427
111.25000	0.93812
111.25000	0.93619
111.26667	0.93748
111.26667	0.94102
111.26667	0.89946
111.25000	0.56740
111.25000	0.19604
111.25000	0.53244
111.26667	0.90590
111.26667	0.91686
111.25000	0.93716
111.25000	0.87738
111.25000	0.54598
111.23333	0.29351
111.23333	0.17639
111.23333	0.08407
111.23333	0.83727
111.23333	0.67309
111.25000	0.54324
111.25000	0.52052
111.25000	0.48089
111.25000	0.43288
111.25000	0.49313
111.25000	0.47638
111.25000	0.51601
111.25000	0.54243
111.25000	0.55145
111.25000	0.50441
111.25000	0.49265
111.25000	0.57578
111.25000	0.71015
111.25000	0.80327
111.25000	0.76299
111.25000	0.77266
111.25000	0.79779
111.25000	0.86933
111.25000	0.90332
111.23333	0.91798
111.21667	0.91669
111.21667	0.91557
111.21667	0.92282
111.20000	0.90509
111.18333	0.91863
111.08333	0.93216
110.76667	0.91122
110.66667	0.88931
110.63333	0.87819
110.61667	0.90203
110.60000	0.91637
110.60000	0.92942
110.56667	0.94038
110.53333	0.93152
110.50000	0.91831
110.45000	0.92411
110.38333	0.92056
110.31667	0.91976
110.23333	0.92958
110.11667	0.93699
110.00000	0.94360
109.90000	0.94634
109.81667	0.95294
109.75000	0.94763
109.68333	0.94795
109.65000	0.95053
109.60000	0.95214
109.58333	0.93474
109.56667	0.92926
109.51667	0.92217
109.46667	0.91992
109.40000	0.92636
109.33333	0.91976
109.28333	0.91138
109.20000	0.88979
109.06667	0.88496
108.91667	0.92733
108.78333	0.93877
108.68333	0.94940
108.63333	0.94731
108.61667	0.85918
108.60000	0.75929
108.60000	0.86433
108.58333	0.90606
108.55000	0.92958
108.46667	0.95117
108.38333	0.96390
108.30000	0.95391
108.21667	0.94682
108.16667	0.96036
108.13333	0.96406
108.10000	0.96503
108.05000	0.97389
108.00000	0.96970
107.95000	0.96019
107.90000	0.94473
107.85000	0.92733
107.80000	0.92153
107.71667	0.92394
107.66667	0.92749
107.61667	0.93007
107.56667	0.90767
107.53333	0.90139
107.48333	0.87336
107.45000	0.87432
107.40000	0.87835
107.36667	0.88028
107.33333	0.89478
107.30000	0.89527
107.25000	0.90284
107.18333	0.90074
107.08333	0.91202
107.00000	0.92346
106.96667	0.86127
106.93333	0.85692
106.91667	0.89736
106.90000	0.90445
106.90000	0.90961
106.90000	0.92813
106.88333	0.96938
106.88333	0.98323
106.88333	0.97969
106.88333	0.99048
106.88333	0.98855
106.88333	0.99000
106.88333	0.99161
106.88333	0.99387
106.86667	0.99064
106.85000	0.96487
106.80000	0.95166
106.73333	0.95794
106.66667	0.96229
106.61667	0.96857
106.58333	0.97888
106.55000	0.98871
106.51667	0.98227
106.50000	0.98452
106.48333	0.98662
106.46667	0.98903
106.43333	0.99822
106.38333	0.99709
106.35000	0.99435
106.31667	0.99451
106.28333	0.99596
106.23333	0.97776
106.16667	0.98372
106.08333	0.97502
106.01667	0.96793
105.95000	0.97276
105.90000	0.97051
105.85000	0.97034
105.78333	0.97711
105.70000	0.97776
105.61667	0.98565
105.56667	0.99306
105.53333	0.98839
105.50000	0.99226
105.46667	0.99532
105.45000	0.99435
105.41667	0.99677
105.38333	1.00208
105.35000	0.99435
105.30000	0.99644
105.26667	0.99693
105.20000	0.98452
105.15000	0.98388
105.08333	0.98404
105.01667	0.99129
104.95000	0.99387
104.91667	0.99709
104.90000	1.00224
104.88333	1.00837
104.86667	1.00901
104.85000	1.00531
104.83333	1.01014
104.80000	1.01755
104.76667	1.00917
104.70000	1.00595
104.65000	1.01111
104.60000	1.00982
104.56667	1.01288
104.51667	1.01368
104.46667	1.01223
104.38333	1.01288
104.26667	1.01111
104.16667	1.00031
104.03333	0.98984
103.91667	0.97196
103.83333	0.96245
103.76667	0.95568
103.71667	0.94296
103.68333	0.93619
103.66667	0.93184
103.66667	0.92636
103.66667	0.95697
103.66667	0.93393
103.66667	0.72948
103.68333	0.54598
103.68333	0.45430
103.70000	0.54743
103.70000	0.60865
103.71667	0.55081
103.71667	0.74430
103.71667	0.13288
103.71667	0.29319
103.71667	0.04959
103.71667	0.03235
103.71667	0.04943
103.71667	0.07231
103.71667	0.14593
103.73333	0.46010
103.73333	0.80682
103.73333	0.97131
103.73333	0.98372
103.73333	0.93345
103.73333	0.83227
103.73333	0.72159
103.73333	0.46639
103.73333	0.03267
103.73333	0.01366
103.73333	0.01398
103.73333	0.01173
103.73333	0.00722
103.73333	0.00641
103.73333	0.01592
103.73333	0.00738
103.73333	0.00319
103.73333	0.01125
103.73333	0.01431
103.73333	0.01785
103.75000	0.78217
103.75000	0.91653
103.75000	1.01868
103.75000	0.89011
103.73333	0.89237
103.73333	0.90026
103.73333	0.89527
103.73333	0.90993
103.73333	0.97888
103.73333	0.97018
103.73333	1.02319
103.73333	0.80537
103.73333	0.86192
103.73333	1.04381
103.73333	1.01320
103.71667	0.97083
103.71667	0.94553
103.71667	0.95294
103.71667	1.02045
103.71667	1.02319
103.71667	1.04993
103.71667	1.05976
103.73333	1.07088
103.73333	1.06508
103.73333	1.03592
103.73333	1.00257
103.73333	0.99209
103.73333	1.03447
103.73333	1.02577
103.73333	1.04993
103.73333	1.05058
103.73333	1.07168
103.73333	1.06508
103.73333	1.05912
103.73333	1.04607
103.73333	1.03914
103.73333	1.02206
103.71667	0.98613
103.71667	0.95794
103.71667	0.96100
103.71667	1.00514
103.71667	1.02883
103.70000	1.03124
103.70000	1.04333
103.70000	1.04365
103.70000	1.02996
103.70000	1.02013
103.68333	1.02238
103.68333	1.03076
103.65000	1.04462
103.40000	1.01739
103.23333	0.95778
103.18333	0.99741
103.13333	1.03108
103.06667	1.02979
103.01667	1.03592
103.00000	1.04913
103.00000	1.05122
103.00000	1.04059
103.00000	1.02867
103.00000	1.00208
103.00000	0.92459
103.00000	0.91782
103.00000	0.90816
102.98333	0.90880
102.98333	0.95117
102.95000	0.97163
102.91667	1.00837
102.83333	1.02657
102.73333	1.04816
102.68333	1.05590
102.65000	1.05396
102.63333	1.05880
102.61667	1.05477
102.60000	1.05251
102.60000	1.05638
102.60000	1.05509
102.58333	1.05187
102.58333	1.05767
102.56667	1.05992
102.56667	1.05300
102.55000	1.05783
102.51667	1.05283
102.48333	1.05928
102.45000	1.06363
102.38333	1.06927
102.31667	1.06798
102.26667	1.06363
102.20000	1.07136
102.08333	1.04494
101.96667	0.99274
101.88333	0.96213
101.81667	0.95568
101.76667	0.93909
101.73333	0.94908
101.71667	0.97614
101.70000	1.01562
101.66667	1.07040
101.66667	1.07410
101.65000	1.07893
101.61667	1.07523
101.56667	1.05606
101.46667	1.03672
101.38333	1.01094
101.35000	1.03124
101.35000	1.06975
101.33333	1.09005
101.31667	1.08602
101.30000	1.08264
101.25000	1.08038
101.16667	1.07330
101.08333	1.08328
101.05000	1.07265
101.01667	1.05896
100.98333	1.02416
100.96667	1.01964
100.95000	1.03269
100.91667	1.02238
100.85000	1.02561
100.76667	1.03447
100.68333	1.05396
100.63333	1.05654
100.60000	1.04220
100.58333	1.03688
100.58333	1.03914
100.58333	1.04800
100.58333	1.05976
100.58333	1.06621
100.58333	1.07603
100.58333	1.08135
100.58333	1.07201
100.60000	1.07265
100.60000	1.06669
100.60000	0.98066
100.58333	0.96471
100.58333	0.97179
100.58333	0.97808
100.58333	1.02770
100.58333	1.04236
100.58333	1.03753
100.58333	1.02029
100.58333	1.02448
100.58333	0.98678
100.58333	0.98742
100.58333	1.00482
100.60000	1.03189
100.60000	1.05251
100.60000	1.04301
100.60000	1.04478
100.60000	1.02706
100.58333	1.03157
100.58333	1.02625
100.56667	0.94521
100.55000	0.85064
100.48333	0.86079
100.41667	0.91122
100.33333	1.01819
100.23333	1.09778
100.16667	1.11180
100.13333	1.11309
100.11667	1.10729
100.10000	1.11100
100.08333	1.11116
100.05000	1.11245
100.00000	1.12147
99.93333	1.12002
99.83333	1.11551
99.76667	1.09778
99.66667	1.11647
99.55000	1.13500
99.46667	1.11841
99.40000	1.09650
99.36667	1.09118
99.31667	1.05171
99.25000	1.04059
99.18333	1.01449
99.08333	1.00853
98.98333	1.04204
98.90000	1.06637
98.81667	1.06572
98.70000	1.02271
98.55000	0.94940
98.41667	0.86949
98.31667	0.86852
98.25000	0.99016
98.23333	1.06460
98.21667	1.11663
98.21667	1.12550
98.20000	1.13291
98.20000	1.15079
98.18333	1.16690
98.18333	1.17109
98.16667	1.17302
98.13333	1.17254
98.10000	1.18011
98.08333	1.18221
98.06667	1.17351
98.06667	1.15337
98.06667	1.14080
98.05000	1.10101
98.00000	1.02109
97.90000	1.03785
97.80000	1.07700
97.73333	1.10520
97.66667	1.14193
97.58333	1.16900
97.51667	1.19348
97.46667	1.18575
97.41667	1.16368
97.38333	1.14177
97.33333	1.11341
97.28333	1.08828
97.21667	1.07056
97.16667	1.08345
97.15000	1.12340
97.13333	1.16303
97.13333	1.17915
97.11667	1.19477
97.10000	1.18414
97.03333	1.17689
96.96667	1.17302
96.93333	1.17947
96.90000	1.19058
96.86667	1.19220
96.78333	1.16545
96.66667	1.13726
96.51667	1.09118
96.36667	1.02625
96.20000	0.96906
96.15000	0.92910
96.13333	0.94424
96.13333	0.97921
96.13333	0.97373
96.13333	0.97921
96.15000	1.05235
96.15000	1.12211
96.15000	1.21395
96.15000	1.19880
96.15000	1.19816
96.15000	1.21781
96.13333	1.16078
96.13333	0.92040
96.13333	1.08216
96.13333	1.20444
96.13333	1.22603
96.13333	1.22812
96.13333	1.23183
96.13333	1.22087
96.15000	1.21201
96.15000	1.19542
96.15000	1.21040
96.15000	1.20879
96.15000	1.21813
96.15000	1.23441
96.15000	1.24730
96.15000	1.25149
96.15000	1.24617
96.15000	1.21942
96.15000	1.21427
96.15000	1.24134
96.15000	1.20911
96.13333	1.11486
96.13333	1.11148
96.13333	0.29964
96.13333	0.00351
96.13333	0.00770
96.13333	0.00351
96.13333	-0.00261
96.15000	1.01159
96.15000	1.23650
96.15000	1.23602
96.15000	1.23940
96.15000	1.23296
96.16667	1.23038
96.16667	1.21491
96.16667	1.16175
96.16667	1.14161
96.16667	1.10197
96.16667	1.16706
96.16667	1.20347
96.16667	1.22361
96.16667	1.24246
96.16667	1.23199
96.16667	1.22973
96.16667	1.24311
96.16667	1.23570
96.16667	1.22168
96.16667	1.21233
96.16667	1.22103
96.16667	1.20025
96.16667	1.16110
96.16667	1.12147
96.15000	1.08264
96.15000	1.20170
96.13333	1.23441
96.13333	1.24279
96.11667	1.23457
96.11667	1.16916
96.11667	1.09940
96.11667	1.03801
96.11667	1.02931
96.11667	1.09360
96.11667	1.10552
96.11667	1.09408
96.11667	1.09392
96.11667	1.12985
96.11667	1.16239
96.11667	1.19139
96.11667	1.21636
96.11667	1.24359
96.11667	1.24037
96.11667	1.23650
96.11667	1.23682
96.11667	1.23747
96.11667	1.23441
96.11667	1.23811
96.11667	1.23392
96.10000	1.21781
96.08333	1.20686
95.96667	1.21314
95.83333	1.22136
95.71667	1.23634
95.61667	1.25729
95.53333	1.24762
95.45000	1.20637
95.40000	1.16980
95.33333	1.18672
95.26667	1.23054
95.18333	1.26002
95.11667	1.26518
95.05000	1.14016
94.95000	1.06476
94.86667	1.12034
94.81667	1.25165
94.80000	1.27291
94.78333	1.27130
94.73333	1.29370
94.61667	1.29418
94.51667	1.24826
94.45000	1.20073
94.38333	1.18172
94.33333	1.14032
94.23333	1.04107
94.08333	0.81197
93.98333	0.63282
93.95000	0.68389
93.93333	0.90381
93.91667	0.92217
93.90000	0.96664
93.90000	1.04478
93.90000	1.18752
93.90000	1.28677
93.90000	1.28629
93.90000	1.29450
93.90000	1.32012
93.90000	1.32479
93.90000	1.33124
93.90000	1.32592
93.90000	1.30062
93.90000	1.28032
93.88333	1.25020
93.85000	1.24633
93.76667	1.26582
93.66667	1.29482
93.58333	1.29740
93.50000	1.30997
93.43333	1.30465
93.40000	1.30739
93.36667	1.31094
93.30000	1.32286
93.23333	1.33301
93.18333	1.33832
93.11667	1.33977
93.06667	1.34574
93.01667	1.35556
92.96667	1.34831
92.91667	1.36201
92.88333	1.37393
92.85000	1.36877
92.83333	1.35476
92.83333	1.35266
92.83333	1.35524
92.83333	1.37232
92.83333	1.36491
92.83333	1.22555
92.83333	0.24115
92.83333	0.05555
92.83333	0.49861
92.85000	0.74882
92.85000	0.85998
92.85000	0.98726
92.85000	0.95359
92.85000	1.01014
92.85000	1.03479
92.85000	1.12775
92.86667	1.10358
92.86667	1.13838
92.86667	1.17157
92.86667	1.28113
92.86667	1.30256
92.86667	1.31593
92.86667	1.28951
92.86667	1.25906
92.86667	1.30578
92.86667	1.35605
92.86667	1.36378
92.86667	1.35895
92.85000	1.34622
92.83333	1.33188
92.75000	1.32656
92.60000	1.34847
92.45000	1.36926
92.36667	1.37683
92.33333	1.37200
92.28333	1.37393
92.23333	1.37087
92.16667	1.37619
92.11667	1.38021
92.03333	1.39681
91.90000	1.40438
91.76667	1.39375
91.65000	1.37039
91.53333	1.34670
91.45000	1.35041
91.36667	1.37329
91.28333	1.41066
91.18333	1.41228
91.10000	1.42629
91.01667	1.41840
90.93333	1.41308
90.83333	1.38779
90.73333	1.34992
90.63333	1.31319
90.53333	1.26019
90.48333	1.22909
90.45000	1.23699
90.41667	1.28806
90.40000	1.37264
90.38333	1.45320
90.36667	1.47817
90.35000	1.47833
90.33333	1.48252
90.28333	1.48816
90.25000	1.48687
90.20000	1.49315
90.15000	1.49460
90.08333	1.48639
90.03333	1.48913
89.96667	1.48188
89.91667	1.48333
89.86667	1.48961
89.78333	1.47624
89.68333	1.46576
89.56667	1.43741
89.38333	1.38617
89.23333	1.33849
89.11667	1.27259
88.98333	1.17721
88.90000	1.08490
88.81667	1.00531
88.76667	0.95826
88.71667	0.92121
88.63333	0.88189
88.56667	0.83920
88.51667	0.83404
88.48333	0.92652
88.46667	1.07716
88.45000	1.27211
88.45000	1.40567
88.45000	1.42307
88.43333	1.43177
88.43333	1.42968
88.43333	1.42404
88.43333	1.45481
88.41667	1.50073
88.41667	1.54632
88.41667	1.55776
88.41667	1.56710
88.41667	1.56259
88.41667	1.55905
88.41667	1.56404
88.41667	1.55325
88.41667	1.54713
88.41667	1.52135
88.41667	1.48945
88.43333	1.48478
88.43333	1.48300
88.43333	1.48945
88.43333	1.48204
88.43333	1.45014
88.43333	1.45384
88.43333	1.44853
88.43333	1.42871
88.43333	1.42516
88.45000	1.42613
88.45000	1.43113
88.45000	1.44063
88.45000	1.43725
88.45000	1.39230
88.45000	1.31625
88.45000	1.18221
88.45000	0.91009
88.45000	0.60381
88.45000	0.45608
88.45000	0.36891
88.45000	0.33621
88.45000	0.41354
88.45000	0.43739
88.45000	0.54533
88.45000	0.63056
88.45000	0.76074
88.45000	0.87722
88.45000	0.86272
88.45000	0.78797
88.43333	0.74189
88.43333	0.72465
88.43333	0.79409
88.43333	0.83340
88.43333	0.87545
88.43333	0.92298
88.43333	0.95391
88.43333	0.97534
88.43333	1.00353
88.45000	1.17318
